WaveLength,0.00 0.00,0.00 49.40,-34.93 34.93,-49.40 0.00,-34.93 -34.93,0.00 -49.40,34.93 -34.93,49.40 0.00,34.93 34.93,0.00 98.80,-37.81 91.28,-69.86 69.86,-91.28 37.81,-98.80 0.00,-91.28 -37.81,-69.86 -69.86,-37.81 -91.28,0.00 -98.80,37.81 -91.28,69.86 -69.86,91.28 -37.81,98.80 0.00,91.28 37.81,69.86 69.86,37.81 91.28,0.00 148.00,-38.31 142.96,-74.00 128.17,-104.65 104.65,-128.17 74.00,-142.96 38.31,-148.00 0.00,-142.96 -38.31,-128.17 -74.00,-104.65 -104.65,-74.00 -128.17,-38.31 -142.96,0.00 -148.00,38.31 -142.96,74.00 -128.17,104.65 -104.65,128.17 -74.00,142.96 -38.31,148.00 0.00,142.96 38.31,128.17 74.00,104.65 104.65,74.00 128.17,38.31 142.96
566.62240668489,39.1594657659228,39.1474032765597,39.1507004640393,39.1578383041843,39.1573919810087,39.157924022725,39.180314065557,39.1785950459857,39.1198922028794,39.0609773452806,39.1054679891391,39.0741787233769,39.0710065562756,39.0546155924128,39.0633069535511,39.0193342917541,39.1037963925568,39.0794921107125,39.0990026171822,39.0525765030986,39.0713741907378,39.0673762315109,39.0707060878458,39.1056773107542,39.0617374737158,38.6889799963733,38.0818375141421,37.4789409201115,38.4698107552879,38.747849556939,38.6801798288135,38.5732385084166,38.6849867425954,38.6718915205623,38.6601761005817,38.5409748745596,38.6666070462266,38.3433054960638,38.8517343338878,38.8211852834408,38.7155108910127,38.9879731686834,38.7367254503243,38.9422866533879,39.0073732813513,38.8591480238936,39.0232084920032,38.9499166310575,38.8772000254245
567.07513316417,39.1476152816216,39.1364543207768,39.139761904103,39.1446303385822,39.1460711961521,39.1453895096899,39.1659394090791,39.167219378392,39.1096684508835,39.0474645647459,39.0908756347779,39.0626046991524,39.0586800990234,39.0408275630563,39.0515123161838,39.0071378848779,39.0902225377709,39.0649128693211,39.0870656331935,39.0386609666242,39.057214149569,39.055100639748,39.0568648314547,39.0927916380498,39.0489138901189,38.6748420796076,38.0669156757095,37.4674851120225,38.4531489222385,38.7335141130814,38.6669404865886,38.5594046277158,38.6697284045261,38.659373357628,38.6436675088438,38.5268193181395,38.6519303428703,38.3274956749114,38.838394664343,38.8022084852603,38.7037799042804,38.9710874738473,38.7196702747049,38.9274740686362,38.9906677673119,38.844328201174,39.0049601868445,38.9312693152862,38.8642803699604
567.52783101459,39.1259216226467,39.118585042867,39.119383519038,39.1247161850345,39.125004452925,39.1257686407911,39.1474822049943,39.1481414768711,39.0887810229712,39.0273048646634,39.0719551123576,39.0402843884798,39.0368718675611,39.017612222853,39.0296492284978,38.9852218689312,39.0650868847963,39.0434486162396,39.0660771717821,39.0165469938541,39.0352411078558,39.0341665287869,39.0363328593678,39.0724982085543,39.0278199247956,38.6527015966333,38.0459258078753,37.4466923145816,38.4302831792197,38.7099901542443,38.642788344095,38.5338266460773,38.6487057501701,38.6376516193528,38.6215909433604,38.5077156350536,38.6293252618195,38.3069125000186,38.8147873367607,38.7789109485865,38.6812421830215,38.9484072627689,38.6969554636007,38.906691020348,38.9675540983879,38.8226529098327,38.9827508901556,38.9110607918102,38.8458279423082
567.98050023291,39.1082624504779,39.1027233921748,39.1042928405508,39.1087586905847,39.1068311386592,39.1108252694505,39.1317230947366,39.1325153518472,39.0741294498506,39.0105163073191,39.0537506754349,39.0242354552684,39.0217340868535,39.002262626814,39.0093698191183,38.9681018123188,39.0470590658471,39.0277056027503,39.0476225934667,39.0059737430195,39.0196654869597,39.0197285628197,39.021024889754,39.0543719507498,39.0117120633773,38.637100361525,38.0263681420499,37.4342673274848,38.411151706112,38.6951435084786,38.6264181120125,38.5182291616938,38.6275341858617,38.6217191653711,38.604917087599,38.491936025488,38.6133525475599,38.2907195236094,38.7977350733433,38.7607902009079,38.6626051978779,38.9327274482392,38.6770701758259,38.8885395011655,38.9477470641102,38.803554842543,38.9619319530165,38.8917019789332,38.8293319382208
568.4331408159,39.0891798286953,39.0868200122562,39.0880796956211,39.0919530299262,39.087772004601,39.0950883011638,39.1153748403403,39.1176283275742,39.0559513589975,38.9916256353101,39.0385082576344,39.0062313284175,39.0032324776914,38.980910489695,38.99481994538,38.9539645086222,39.0273536885749,39.0097814812459,39.0300161972906,38.9881590066848,39.0013940132557,39.0070185599169,39.0041533620364,39.0399592912064,38.9953008696922,38.621699199426,38.0108973356157,37.4194060133717,38.3922348580018,38.6763675907016,38.6070334084304,38.5013036288245,38.6053462477708,38.6012828906086,38.5868188144465,38.4731074111647,38.5930199393424,38.2732702271531,38.7780438835456,38.7416442194365,38.644496675248,38.9115990135809,38.6615822817255,38.8726878832983,38.9325273547103,38.7862961030461,38.9409826728773,38.8752115356741,38.8128484118863
568.88575276032,39.0725969665059,39.0738910234265,39.0725599402338,39.0759148958265,39.076838069159,39.078991618175,39.1023290770939,39.1011569359472,39.0440549598864,38.9769128670785,39.0255457466011,38.9904813307411,38.9874342548095,38.96738180513,38.9752437074939,38.9374074574946,39.0111855500498,38.9942926661805,39.0145617703498,38.9739035793925,38.9835021042247,38.9918295301183,38.9914095697869,39.0228442539124,38.9814996235276,38.6092547554728,37.9960830816857,37.4085583099851,38.3759960286007,38.6573989277138,38.5919903530374,38.4849836506524,38.5900836411317,38.5862958139885,38.5701989949689,38.4561853669165,38.579847838279,38.2573596620132,38.7604869128261,38.7237962760041,38.6279732998352,38.8958324006529,38.6444391962834,38.8563757785444,38.9156167485146,38.7689939810481,38.9249846070093,38.859622131735,38.7971348085741
569.33833606293,39.0540459593043,39.0527776325558,39.0543613558494,39.0573040228188,39.0599130880684,39.0635562946768,39.0854603633364,39.0841586721855,39.0276469469656,38.9583341494351,39.0077636527093,38.9722093270593,38.9691182970812,38.9480510741951,38.9559879099392,38.9195439703018,38.9940759700536,38.9807430415284,38.9957102476087,38.9555266745732,38.9672897275831,38.9765772293597,38.9750855331543,39.0061817908279,38.9656957101164,38.5942291021657,37.978749906125,37.392524423567,38.3586925811748,38.6399882532377,38.5766485016424,38.4656901469573,38.5735303401723,38.5693140583517,38.5508081103686,38.4398405050292,38.5602642250617,38.2398432773751,38.7445946941089,38.7035373149877,38.608129437057,38.877271427491,38.6245818526034,38.8386107011111,38.8966670458679,38.750379300268,38.9056291389584,38.8400641114532,38.7805543563543
569.79089072048,39.0427984337755,39.0438232714876,39.0428946545948,39.0454617318899,39.0464106050553,39.052669243559,39.075082985476,39.0701436970748,39.0163473361997,38.9440919147175,38.9966655269075,38.9612061815393,38.959199767424,38.9342493960539,38.9428122454833,38.9065465115732,38.9819159156164,38.9679827152817,38.9844405914722,38.9456399760407,38.955243507337,38.9633774227919,38.9624220935562,38.9927427453505,38.9541696147683,38.582981001778,37.9657578965678,37.3808233886741,38.3462852010137,38.6280270334558,38.5652783445055,38.4531323876175,38.5599871016045,38.5576906436016,38.5394729808162,38.4300115650508,38.5443194032992,38.2284818236359,38.7336310882357,38.6899074373484,38.595093985009,38.8635648576802,38.6118938637657,38.8271264661808,38.8852398306379,38.739481570598,38.8893008397592,38.8291454611753,38.7690131017238
570.24341672975,39.0282627805887,39.0323102246605,39.0324590772802,39.0369474283638,39.0366856574403,39.0395214245592,39.0619978178392,39.061541902966,39.007540136942,38.9325089186717,38.9860429326361,38.9505678571599,38.9497694530252,38.9226679468823,38.9290856325316,38.8924552194734,38.9674995995677,38.9551302329345,38.972277003471,38.9308427078506,38.9425651017844,38.9506846789168,38.949735562033,38.9803413403999,38.9429800656292,38.5681606013136,37.9514705673599,37.3697210894543,38.3327434966301,38.6143705816269,38.5514843448469,38.4398493190042,38.5446218628246,38.5422432506651,38.525509358374,38.4157028114499,38.5325308532678,38.212514208386,38.7201877853361,38.6728894320954,38.5800760259379,38.8507622390532,38.5982216577251,38.8124936298485,38.8707925763948,38.7259536084006,38.8753065888076,38.8175134706041,38.7541946833022
570.69591408748,39.0117855213915,39.011965082811,39.0190679990097,39.0153164217648,39.0221272196485,39.0198533196391,39.0453912833634,39.0442167956129,38.9881853786469,38.9140950099713,38.9703155523829,38.9355591775119,38.9354577340428,38.9020223216008,38.9127867385401,38.8724223653065,38.9468364741505,38.936635010714,38.9538553001645,38.9151789704828,38.925102020755,38.9348137046434,38.9321996971633,38.9604000096598,38.9282854328776,38.5496319512293,37.9339406341307,37.3531694916951,38.3134496805879,38.5945075163762,38.5350516146726,38.4234054145049,38.5255656079935,38.5220389191721,38.5065712691842,38.3990096264903,38.5173210090761,38.1930844691895,38.7033024113517,38.653688864331,38.560487430655,38.8327450243759,38.5773809656491,38.7929232089019,38.8510225119675,38.7082462521951,38.8551484525171,38.7978742051581,38.7348239058362
