"Pos : 69.86 -69.86        | Predict  : 292.33221435546875  |  Target 289.4169616699219 "
"Pos : 91.28 -37.81        | Predict  : 287.8634948730469   |  Target 289.2865295410156 "
"Pos : 98.80 0.00          | Predict  : 294.8167419433594   |  Target 295.30126953125   "
"Pos : 91.28 37.81         | Predict  : 290.3699951171875   |  Target 289.5456237792969 "
"Pos : 69.86 69.86         | Predict  : 292.2413330078125   |  Target 289.62384033203125"
"Pos : 37.81 91.28         | Predict  : 287.8525390625      |  Target 288.81500244140625"
"Pos : 0.00 0.00           | Predict  : 300.64068603515625  |  Target 302.45001220703125"
"Pos : 0.00 49.40          | Predict  : 299.79205322265625  |  Target 296.9770202636719 "
"Pos : -34.93 34.93        | Predict  : 294.67767333984375  |  Target 295.96990966796875"
"Pos : -49.40 0.00         | Predict  : 293.4768981933594   |  Target 296.5458984375    "
"Pos : -34.93 -34.93       | Predict  : 297.7655334472656   |  Target 296.2831115722656 "
"Pos : 0.00 -49.40         | Predict  : 297.16912841796875  |  Target 296.7130432128906 "
"Pos : 34.93 -34.93        | Predict  : 296.32000732421875  |  Target 297.09185791015625"
"Pos : 49.40 0.00          | Predict  : 296.8304138183594   |  Target 297.1689453125    "
"Pos : 34.93 34.93         | Predict  : 293.868408203125    |  Target 297.154052734375  "
"Pos : 0.00 98.80          | Predict  : 288.148193359375    |  Target 288.42547607421875"
"Pos : -37.81 91.28        | Predict  : 287.49456787109375  |  Target 287.83819580078125"
"Pos : -69.86 69.86        | Predict  : 286.9028625488281   |  Target 287.3325500488281 "
"Pos : -91.28 37.81        | Predict  : 284.3310546875      |  Target 287.0548095703125 "
"Pos : -98.80 0.00         | Predict  : 286.1835632324219   |  Target 287.4278869628906 "
"Pos : -91.28 -37.81       | Predict  : 285.0401916503906   |  Target 287.5286560058594 "
"Pos : -69.86 -69.86       | Predict  : 285.9766845703125   |  Target 287.8258361816406 "
"Pos : -37.81 -91.28       | Predict  : 286.6733703613281   |  Target 288.39605712890625"
"Pos : 0.00 -98.80         | Predict  : 291.2147521972656   |  Target 289.1251220703125 "
"Pos : 37.81 -91.28        | Predict  : 289.13140869140625  |  Target 289.5638427734375 "
"Pos : 69.86 -69.86        | Predict  : 289.1163330078125   |  Target 289.4169616699219 "
"Pos : 91.28 -37.81        | Predict  : 291.3334045410156   |  Target 289.2865295410156 "
"Pos : 98.80 0.00          | Predict  : 292.9856872558594   |  Target 295.30126953125   "
"Pos : 91.28 37.81         | Predict  : 288.19769287109375  |  Target 289.5456237792969 "
"Pos : 69.86 69.86         | Predict  : 291.9171447753906   |  Target 289.62384033203125"
"Pos : 37.81 91.28         | Predict  : 291.8654479980469   |  Target 288.81500244140625"
"Pos : 0.00 0.00           | Predict  : 299.34820556640625  |  Target 302.45001220703125"
"Pos : 0.00 49.40          | Predict  : 299.02484130859375  |  Target 296.9770202636719 "
"Pos : -34.93 34.93        | Predict  : 295.6935119628906   |  Target 295.96990966796875"
"Pos : -49.40 0.00         | Predict  : 294.6518859863281   |  Target 296.5458984375    "
"Pos : -34.93 -34.93       | Predict  : 294.5908508300781   |  Target 296.2831115722656 "
"Pos : 0.00 -49.40         | Predict  : 298.6878967285156   |  Target 296.7130432128906 "
"Pos : 34.93 -34.93        | Predict  : 296.5626525878906   |  Target 297.09185791015625"
"Pos : 49.40 0.00          | Predict  : 295.79864501953125  |  Target 297.1689453125    "
"Pos : 34.93 34.93         | Predict  : 301.9185791015625   |  Target 297.154052734375  "
"Pos : 0.00 98.80          | Predict  : 287.4262390136719   |  Target 288.42547607421875"
